"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"2218"," 0.068500"," 0.07100","3.11e-02"," 16504","0.0875","0.105","0.140"
"2219"," 0.068500"," 0.07080","3.38e-02"," 17972","0.0875","0.100","0.140"
"2220"," 0.066900"," 0.06900","4.11e-02"," 21837","0.0875","0.095","0.140"
"2221"," 0.065400"," 0.06720","5.23e-02"," 27776","0.0875","0.090","0.140"
"2222"," 0.064600"," 0.06630","5.72e-02"," 30355","0.0875","0.085","0.140"
"2223"," 0.063200"," 0.06460","6.90e-02"," 36653","0.0875","0.080","0.140"
"2224"," 0.061700"," 0.06300","8.73e-02"," 46347","0.0875","0.075","0.140"
"2225"," 0.060600"," 0.06170","1.02e-01"," 54363","0.0875","0.070","0.140"
"2226"," 0.059300"," 0.06030","1.21e-01"," 64245","0.0875","0.065","0.140"
"2227"," 0.057700"," 0.05860","1.45e-01"," 76787","0.0875","0.060","0.140"
"2229"," 0.061900"," 0.07070","3.37e-03","  1791","0.0900","0.135","0.140"
"2230"," 0.063600"," 0.07000","6.22e-03","  3301","0.0900","0.130","0.140"
"2231"," 0.066800"," 0.07140","1.17e-02","  6193","0.0900","0.125","0.140"
"2232"," 0.068400"," 0.07230","1.48e-02","  7879","0.0900","0.120","0.140"
"2233"," 0.069200"," 0.07240","2.05e-02"," 10892","0.0900","0.115","0.140"
"2234"," 0.068300"," 0.07110","2.57e-02"," 13624","0.0900","0.110","0.140"
"2235"," 0.068000"," 0.07040","3.39e-02"," 18011","0.0900","0.105","0.140"
"2236"," 0.067900"," 0.07020","3.69e-02"," 19584","0.0900","0.100","0.140"
"2237"," 0.066300"," 0.06830","4.47e-02"," 23741","0.0900","0.095","0.140"
"2238"," 0.064800"," 0.06650","5.67e-02"," 30128","0.0900","0.090","0.140"
"2239"," 0.064000"," 0.06560","6.19e-02"," 32869","0.0900","0.085","0.140"
"2240"," 0.062500"," 0.06400","7.46e-02"," 39591","0.0900","0.080","0.140"
"2241"," 0.061100"," 0.06240","9.38e-02"," 49823","0.0900","0.075","0.140"
"2242"," 0.060100"," 0.06120","1.10e-01"," 58266","0.0900","0.070","0.140"
"2243"," 0.058900"," 0.05990","1.29e-01"," 68552","0.0900","0.065","0.140"
"2244"," 0.057400"," 0.05830","1.54e-01"," 81529","0.0900","0.060","0.140"
"2246"," 0.060500"," 0.06910","3.69e-03","  1958","0.0925","0.135","0.140"
"2247"," 0.062900"," 0.06910","6.77e-03","  3592","0.0925","0.130","0.140"
"2248"," 0.065700"," 0.07010","1.27e-02","  6737","0.0925","0.125","0.140"
"2249"," 0.067500"," 0.07130","1.62e-02","  8579","0.0925","0.120","0.140"
"2250"," 0.068400"," 0.07150","2.24e-02"," 11870","0.0925","0.115","0.140"
"2251"," 0.067400"," 0.07020","2.80e-02"," 14843","0.0925","0.110","0.140"
"2252"," 0.067100"," 0.06950","3.69e-02"," 19611","0.0925","0.105","0.140"
"2253"," 0.067200"," 0.06940","4.01e-02"," 21314","0.0925","0.100","0.140"
"2254"," 0.065700"," 0.06760","4.85e-02"," 25770","0.0925","0.095","0.140"
"2255"," 0.064100"," 0.06580","6.15e-02"," 32647","0.0925","0.090","0.140"
"2256"," 0.063400"," 0.06500","6.70e-02"," 35561","0.0925","0.085","0.140"
"2257"," 0.062000"," 0.06340","8.05e-02"," 42730","0.0925","0.080","0.140"
"2258"," 0.060700"," 0.06190","1.01e-01"," 53477","0.0925","0.075","0.140"
"2259"," 0.059600"," 0.06070","1.17e-01"," 62306","0.0925","0.070","0.140"
"2260"," 0.058600"," 0.05950","1.38e-01"," 73010","0.0925","0.065","0.140"
"2261"," 0.057100"," 0.05800","1.63e-01"," 86390","0.0925","0.060","0.140"
"2263"," 0.058800"," 0.06710","3.97e-03","  2110","0.0950","0.135","0.140"
"2264"," 0.061300"," 0.06730","7.35e-03","  3900","0.0950","0.130","0.140"
"2265"," 0.064800"," 0.06900","1.37e-02","  7288","0.0950","0.125","0.140"
"2266"," 0.066400"," 0.07010","1.75e-02","  9283","0.0950","0.120","0.140"
"2267"," 0.067200"," 0.07020","2.42e-02"," 12874","0.0950","0.115","0.140"
"2268"," 0.066400"," 0.06900","3.03e-02"," 16113","0.0950","0.110","0.140"
"2269"," 0.066200"," 0.06840","4.00e-02"," 21249","0.0950","0.105","0.140"
"2270"," 0.066400"," 0.06850","4.34e-02"," 23070","0.0950","0.100","0.140"
"2271"," 0.064900"," 0.06680","5.24e-02"," 27836","0.0950","0.095","0.140"
"2272"," 0.063400"," 0.06500","6.63e-02"," 35210","0.0950","0.090","0.140"
"2273"," 0.062700"," 0.06430","7.21e-02"," 38281","0.0950","0.085","0.140"
"2274"," 0.061500"," 0.06280","8.64e-02"," 45890","0.0950","0.080","0.140"
"2275"," 0.060200"," 0.06140","1.08e-01"," 57226","0.0950","0.075","0.140"
"2276"," 0.059200"," 0.06020","1.25e-01"," 66435","0.0950","0.070","0.140"
"2277"," 0.058100"," 0.05910","1.46e-01"," 77581","0.0950","0.065","0.140"
"2278"," 0.056800"," 0.05760","1.72e-01"," 91379","0.0950","0.060","0.140"
"2280"," 0.055300"," 0.06350","4.32e-03","  2295","0.0975","0.135","0.140"
"2281"," 0.059800"," 0.06560","7.99e-03","  4244","0.0975","0.130","0.140"
"2282"," 0.063200"," 0.06730","1.49e-02","  7920","0.0975","0.125","0.140"
"2283"," 0.064900"," 0.06850","1.90e-02"," 10078","0.0975","0.120","0.140"
"2284"," 0.065600"," 0.06850","2.63e-02"," 13954","0.0975","0.115","0.140"
"2285"," 0.064900"," 0.06750","3.29e-02"," 17465","0.0975","0.110","0.140"
"2286"," 0.064600"," 0.06680","4.33e-02"," 23004","0.0975","0.105","0.140"
"2287"," 0.065000"," 0.06700","4.70e-02"," 24950","0.0975","0.100","0.140"
"2288"," 0.063600"," 0.06540","5.66e-02"," 30044","0.0975","0.095","0.140"
"2289"," 0.062300"," 0.06390","7.14e-02"," 37895","0.0975","0.090","0.140"
"2290"," 0.061700"," 0.06320","7.75e-02"," 41129","0.0975","0.085","0.140"
"2291"," 0.060600"," 0.06190","9.27e-02"," 49223","0.0975","0.080","0.140"
"2292"," 0.059500"," 0.06060","1.15e-01"," 61138","0.0975","0.075","0.140"
"2293"," 0.058500"," 0.05960","1.33e-01"," 70746","0.0975","0.070","0.140"
"2294"," 0.057700"," 0.05860","1.55e-01"," 82293","0.0975","0.065","0.140"
"2295"," 0.056400"," 0.05720","1.82e-01"," 96467","0.0975","0.060","0.140"
"2297"," 0.051700"," 0.05970","4.66e-03","  2475","0.1000","0.135","0.140"
"2298"," 0.058700"," 0.06430","8.65e-03","  4593","0.1000","0.130","0.140"
"2299"," 0.062600"," 0.06650","1.62e-02","  8592","0.1000","0.125","0.140"
"2300"," 0.064400"," 0.06780","2.06e-02"," 10924","0.1000","0.120","0.140"
"2301"," 0.065200"," 0.06810","2.84e-02"," 15093","0.1000","0.115","0.140"
"2302"," 0.064600"," 0.06710","3.56e-02"," 18884","0.1000","0.110","0.140"
"2303"," 0.064100"," 0.06620","4.68e-02"," 24847","0.1000","0.105","0.140"
"2304"," 0.064400"," 0.06640","5.07e-02"," 26929","0.1000","0.100","0.140"
"2305"," 0.063000"," 0.06470","6.10e-02"," 32376","0.1000","0.095","0.140"
"2306"," 0.061800"," 0.06340","7.67e-02"," 40748","0.1000","0.090","0.140"
"2307"," 0.061200"," 0.06270","8.32e-02"," 44169","0.1000","0.085","0.140"
"2308"," 0.060000"," 0.06130","9.93e-02"," 52725","0.1000","0.080","0.140"
"2309"," 0.059000"," 0.06010","1.23e-01"," 65199","0.1000","0.075","0.140"
"2310"," 0.058100"," 0.05910","1.42e-01"," 75248","0.1000","0.070","0.140"
"2311"," 0.057200"," 0.05810","1.64e-01"," 87194","0.1000","0.065","0.140"
"2312"," 0.056000"," 0.05680","1.92e-01","101730","0.1000","0.060","0.140"
"2314"," 0.051400"," 0.05910","5.03e-03","  2670","0.1025","0.135","0.140"
"2315"," 0.058500"," 0.06390","9.34e-03","  4959","0.1025","0.130","0.140"
"2316"," 0.061900"," 0.06580","1.74e-02","  9262","0.1025","0.125","0.140"
"2317"," 0.063500"," 0.06680","2.22e-02"," 11765","0.1025","0.120","0.140"
"2318"," 0.064200"," 0.06690","3.06e-02"," 16260","0.1025","0.115","0.140"
"2319"," 0.063600"," 0.06600","3.83e-02"," 20336","0.1025","0.110","0.140"
"2320"," 0.063300"," 0.06540","5.03e-02"," 26734","0.1025","0.105","0.140"
"2321"," 0.063700"," 0.06560","5.45e-02"," 28931","0.1025","0.100","0.140"
"2322"," 0.062400"," 0.06420","6.54e-02"," 34749","0.1025","0.095","0.140"
"2323"," 0.061100"," 0.06260","8.22e-02"," 43624","0.1025","0.090","0.140"
"2324"," 0.060600"," 0.06200","8.89e-02"," 47208","0.1025","0.085","0.140"
"2325"," 0.059400"," 0.06070","1.06e-01"," 56240","0.1025","0.080","0.140"
"2326"," 0.058500"," 0.05950","1.31e-01"," 69305","0.1025","0.075","0.140"
"2327"," 0.057600"," 0.05860","1.50e-01"," 79721","0.1025","0.070","0.140"
"2328"," 0.056800"," 0.05770","1.73e-01"," 92085","0.1025","0.065","0.140"
"2329"," 0.055600"," 0.05640","2.02e-01","107005","0.1025","0.060","0.140"
"2331"," 0.049800"," 0.05730","5.44e-03","  2888","0.1050","0.135","0.140"
"2332"," 0.057100"," 0.06230","1.01e-02","  5357","0.1050","0.130","0.140"
"2333"," 0.060100"," 0.06380","1.88e-02","  9990","0.1050","0.125","0.140"
"2334"," 0.062000"," 0.06520","2.39e-02"," 12675","0.1050","0.120","0.140"
"2335"," 0.062700"," 0.06530","3.29e-02"," 17474","0.1050","0.115","0.140"
"2336"," 0.062300"," 0.06470","4.11e-02"," 21812","0.1050","0.110","0.140"
"2337"," 0.062300"," 0.06430","5.40e-02"," 28668","0.1050","0.105","0.140"
"2338"," 0.062800"," 0.06460","5.84e-02"," 31006","0.1050","0.100","0.140"
"2339"," 0.061700"," 0.06340","7.00e-02"," 37193","0.1050","0.095","0.140"
"2340"," 0.060500"," 0.06190","8.77e-02"," 46582","0.1050","0.090","0.140"
"2341"," 0.060000"," 0.06140","9.48e-02"," 50325","0.1050","0.085","0.140"
"2342"," 0.058900"," 0.06010","1.13e-01"," 59842","0.1050","0.080","0.140"
"2343"," 0.058000"," 0.05900","1.38e-01"," 73441","0.1050","0.075","0.140"
"2344"," 0.057200"," 0.05820","1.59e-01"," 84254","0.1050","0.070","0.140"
"2345"," 0.056400"," 0.05720","1.83e-01"," 96986","0.1050","0.065","0.140"
"2346"," 0.055300"," 0.05610","2.11e-01","112242","0.1050","0.060","0.140"
"2348"," 0.050600"," 0.05780","5.86e-03","  3110","0.1075","0.135","0.140"
"2349"," 0.056700"," 0.06170","1.09e-02","  5761","0.1075","0.130","0.140"
"2350"," 0.059600"," 0.06320","2.02e-02"," 10747","0.1075","0.125","0.140"
"2351"," 0.061600"," 0.06470","2.57e-02"," 13631","0.1075","0.120","0.140"
"2352"," 0.062000"," 0.06450","3.54e-02"," 18778","0.1075","0.115","0.140"
"2353"," 0.061500"," 0.06380","4.41e-02"," 23409","0.1075","0.110","0.140"
"2354"," 0.061400"," 0.06330","5.79e-02"," 30738","0.1075","0.105","0.140"
"2355"," 0.061900"," 0.06370","6.25e-02"," 33203","0.1075","0.100","0.140"
"2356"," 0.060700"," 0.06230","7.49e-02"," 39771","0.1075","0.095","0.140"
"2357"," 0.059700"," 0.06110","9.36e-02"," 49674","0.1075","0.090","0.140"
"2358"," 0.059300"," 0.06060","1.01e-01"," 53605","0.1075","0.085","0.140"
"2359"," 0.058200"," 0.05940","1.20e-01"," 63596","0.1075","0.080","0.140"
"2360"," 0.057500"," 0.05850","1.46e-01"," 77750","0.1075","0.075","0.140"
"2361"," 0.056800"," 0.05770","1.67e-01"," 88921","0.1075","0.070","0.140"
"2362"," 0.056000"," 0.05690","1.92e-01","102046","0.1075","0.065","0.140"
"2363"," 0.055000"," 0.05570","2.22e-01","117619","0.1075","0.060","0.140"
"2365"," 0.049900"," 0.05680","6.28e-03","  3336","0.1100","0.135","0.140"
"2366"," 0.055600"," 0.06050","1.16e-02","  6171","0.1100","0.130","0.140"
"2367"," 0.058500"," 0.06190","2.17e-02"," 11513","0.1100","0.125","0.140"
"2368"," 0.060700"," 0.06370","2.75e-02"," 14610","0.1100","0.120","0.140"
"2369"," 0.061200"," 0.06370","3.79e-02"," 20103","0.1100","0.115","0.140"
"2370"," 0.060500"," 0.06270","4.71e-02"," 25009","0.1100","0.110","0.140"
"2371"," 0.060700"," 0.06250","6.18e-02"," 32796","0.1100","0.105","0.140"
"2372"," 0.061200"," 0.06290","6.67e-02"," 35412","0.1100","0.100","0.140"
"2373"," 0.060100"," 0.06160","7.98e-02"," 42384","0.1100","0.095","0.140"
"2374"," 0.059300"," 0.06060","9.94e-02"," 52797","0.1100","0.090","0.140"
"2375"," 0.058800"," 0.06010","1.07e-01"," 56918","0.1100","0.085","0.140"
"2376"," 0.057800"," 0.05900","1.27e-01"," 67372","0.1100","0.080","0.140"
"2377"," 0.057100"," 0.05810","1.55e-01"," 82087","0.1100","0.075","0.140"
"2378"," 0.056400"," 0.05730","1.76e-01"," 93599","0.1100","0.070","0.140"
"2379"," 0.055700"," 0.05650","2.02e-01","107098","0.1100","0.065","0.140"
"2380"," 0.054700"," 0.05540","2.32e-01","122999","0.1100","0.060","0.140"
"2382"," 0.051200"," 0.05780","6.76e-03","  3587","0.1125","0.135","0.140"
"2383"," 0.056700"," 0.06140","1.25e-02","  6621","0.1125","0.130","0.140"
"2384"," 0.058600"," 0.06200","2.32e-02"," 12310","0.1125","0.125","0.140"
"2385"," 0.060700"," 0.06360","2.94e-02"," 15628","0.1125","0.120","0.140"
"2386"," 0.060900"," 0.06330","4.04e-02"," 21451","0.1125","0.115","0.140"
"2387"," 0.060100"," 0.06220","5.02e-02"," 26647","0.1125","0.110","0.140"
"2388"," 0.060400"," 0.06220","6.57e-02"," 34891","0.1125","0.105","0.140"
"2389"," 0.060800"," 0.06260","7.09e-02"," 37630","0.1125","0.100","0.140"
"2390"," 0.059800"," 0.06130","8.47e-02"," 44958","0.1125","0.095","0.140"
"2391"," 0.058900"," 0.06020","1.05e-01"," 55936","0.1125","0.090","0.140"
"2392"," 0.058400"," 0.05970","1.13e-01"," 60225","0.1125","0.085","0.140"
"2393"," 0.057500"," 0.05860","1.34e-01"," 71176","0.1125","0.080","0.140"
"2394"," 0.056800"," 0.05770","1.63e-01"," 86396","0.1125","0.075","0.140"
"2395"," 0.056100"," 0.05700","1.85e-01"," 98285","0.1125","0.070","0.140"
"2396"," 0.055400"," 0.05620","2.11e-01","112164","0.1125","0.065","0.140"
"2397"," 0.054500"," 0.05520","2.42e-01","128375","0.1125","0.060","0.140"
"2399"," 0.052400"," 0.05880","7.15e-03","  3798","0.1150","0.135","0.140"
"2400"," 0.056700"," 0.06120","1.33e-02","  7039","0.1150","0.130","0.140"
"2401"," 0.058400"," 0.06160","2.47e-02"," 13100","0.1150","0.125","0.140"
"2402"," 0.060400"," 0.06320","3.13e-02"," 16607","0.1150","0.120","0.140"
"2403"," 0.060800"," 0.06310","4.29e-02"," 22781","0.1150","0.115","0.140"
"2404"," 0.059700"," 0.06180","5.32e-02"," 28258","0.1150","0.110","0.140"
"2405"," 0.060000"," 0.06180","6.96e-02"," 36966","0.1150","0.105","0.140"
"2406"," 0.060500"," 0.06210","7.51e-02"," 39849","0.1150","0.100","0.140"
"2407"," 0.059400"," 0.06090","8.96e-02"," 47572","0.1150","0.095","0.140"
"2408"," 0.058500"," 0.05980","1.11e-01"," 59112","0.1150","0.090","0.140"
"2409"," 0.058000"," 0.05920","1.20e-01"," 63571","0.1150","0.085","0.140"
"2410"," 0.057000"," 0.05820","1.41e-01"," 75039","0.1150","0.080","0.140"
"2411"," 0.056300"," 0.05730","1.71e-01"," 90725","0.1150","0.075","0.140"
"2412"," 0.055700"," 0.05660","1.94e-01","102990","0.1150","0.070","0.140"
"2413"," 0.055000"," 0.05580","2.21e-01","117230","0.1150","0.065","0.140"
"2414"," 0.054100"," 0.05490","2.52e-01","133747","0.1150","0.060","0.140"
"2416"," 0.053200"," 0.05940","7.63e-03","  4053","0.1175","0.135","0.140"
"2417"," 0.057200"," 0.06160","1.41e-02","  7487","0.1175","0.130","0.140"
"2418"," 0.058200"," 0.06130","2.62e-02"," 13900","0.1175","0.125","0.140"
"2419"," 0.060100"," 0.06290","3.32e-02"," 17645","0.1175","0.120","0.140"
"2420"," 0.060500"," 0.06270","4.55e-02"," 24163","0.1175","0.115","0.140"
"2421"," 0.059400"," 0.06150","5.65e-02"," 29991","0.1175","0.110","0.140"
"2422"," 0.059800"," 0.06150","7.38e-02"," 39189","0.1175","0.105","0.140"
"2423"," 0.060200"," 0.06180","7.95e-02"," 42209","0.1175","0.100","0.140"
"2424"," 0.059300"," 0.06080","9.48e-02"," 50341","0.1175","0.095","0.140"
"2425"," 0.058400"," 0.05970","1.18e-01"," 62435","0.1175","0.090","0.140"
"2426"," 0.057900"," 0.05910","1.26e-01"," 67070","0.1175","0.085","0.140"
"2427"," 0.056900"," 0.05800","1.49e-01"," 79027","0.1175","0.080","0.140"
"2428"," 0.056100"," 0.05710","1.79e-01"," 95227","0.1175","0.075","0.140"
"2429"," 0.055600"," 0.05640","2.03e-01","107845","0.1175","0.070","0.140"
"2430"," 0.054900"," 0.05570","2.31e-01","122417","0.1175","0.065","0.140"
"2431"," 0.054000"," 0.05470","2.62e-01","139208","0.1175","0.060","0.140"
"2433"," 0.052900"," 0.05880","8.09e-03","  4296","0.1200","0.135","0.140"
"2434"," 0.056900"," 0.06120","1.50e-02","  7938","0.1200","0.130","0.140"
"2435"," 0.057800"," 0.06090","2.77e-02"," 14722","0.1200","0.125","0.140"
"2436"," 0.059400"," 0.06200","3.52e-02"," 18712","0.1200","0.120","0.140"
"2437"," 0.059800"," 0.06200","4.83e-02"," 25625","0.1200","0.115","0.140"
"2438"," 0.058800"," 0.06080","5.99e-02"," 31781","0.1200","0.110","0.140"
"2439"," 0.059100"," 0.06080","7.80e-02"," 41439","0.1200","0.105","0.140"
"2440"," 0.059500"," 0.06110","8.40e-02"," 44599","0.1200","0.100","0.140"
"2441"," 0.058800"," 0.06020","1.00e-01"," 53152","0.1200","0.095","0.140"
"2442"," 0.057900"," 0.05920","1.24e-01"," 65817","0.1200","0.090","0.140"
"2443"," 0.057400"," 0.05860","1.33e-01"," 70626","0.1200","0.085","0.140"
